weekday,days,hours,abs_time_days,abs_time_hours,Activity,BPM,RMSSD,Quality,Comments
1,0,9.0,0.375,9.0,37,0,766.26,0.13,Invalid data
1,0,9.083333333333334,0.3784722222222222,9.083333333333334,0,0,722.08,0.0,Invalid data
1,0,9.166666666666666,0.3819444444444444,9.166666666666666,0,0,750.75,0.06,Invalid data
1,0,9.25,0.3854166666666667,9.25,0,0,825.56,0.06,Invalid data
1,0,9.333333333333334,0.3888888888888889,9.333333333333334,0,0,607.74,0.19,Invalid data
1,0,9.416666666666666,0.3923611111111111,9.416666666666666,0,0,578.67,0.06,Invalid data
1,0,9.5,0.3958333333333333,9.5,0,0,583.63,0.06,Invalid data
1,0,9.583333333333334,0.3993055555555556,9.583333333333334,2,0,605.18,0.0,Invalid data
1,0,9.666666666666666,0.4027777777777778,9.666666666666666,0,0,564.87,0.13,Invalid data
1,0,9.75,0.40625,9.75,0,40,758.57,0.06,Invalid data
1,0,9.833333333333334,0.4097222222222222,9.833333333333334,0,0,877.48,0.06,Invalid data
1,0,9.916666666666666,0.4131944444444444,9.916666666666666,0,0,706.22,0.0,Invalid data
1,0,10.0,0.4166666666666667,10.0,27,0,449.48,0.25,Invalid data
1,0,10.083333333333334,0.4201388888888889,10.083333333333334,0,0,601.04,0.13,Invalid data
1,0,10.166666666666666,0.4236111111111111,10.166666666666666,0,57,700.46,0.19,Invalid data
1,0,10.25,0.4270833333333333,10.25,384,73,485.91,0.06,Invalid data
1,0,10.333333333333334,0.4305555555555556,10.333333333333334,26,79,38.26,0.94,
1,0,10.416666666666666,0.4340277777777778,10.416666666666666,21,75,33.06,0.94,
1,0,10.5,0.4375,10.5,753,89,82.99,0.91,Some IBI data discounted
1,0,10.583333333333334,0.4409722222222222,10.583333333333334,2241,96,70.3,0.88,Some IBI data discounted
1,0,10.666666666666666,0.4444444444444444,10.666666666666666,947,107,420.13,0.06,Invalid data
1,0,10.75,0.4479166666666667,10.75,927,128,527.86,0.06,Invalid data
1,0,10.833333333333334,0.4513888888888889,10.833333333333334,1607,156,17.28,0.88,Some IBI data discounted
1,0,10.916666666666666,0.4548611111111111,10.916666666666666,839,129,16.47,0.44,Some IBI data discounted
1,0,11.0,0.4583333333333333,11.0,152,110,350.08,0.06,Invalid data
1,0,11.083333333333334,0.4618055555555556,11.083333333333334,283,112,14.54,0.88,Some IBI data discounted
1,0,11.166666666666666,0.4652777777777778,11.166666666666666,1,93,14.53,1.0,
1,0,11.25,0.46875,11.25,18,94,16.23,0.94,Some IBI data discounted
1,0,11.333333333333334,0.4722222222222222,11.333333333333334,116,89,17.4,1.0,
1,0,11.416666666666666,0.4756944444444444,11.416666666666666,2,81,25.66,1.0,
1,0,11.5,0.4791666666666667,11.5,3,81,20.92,1.0,
1,0,11.583333333333334,0.4826388888888889,11.583333333333334,5,81,30.07,0.94,
1,0,11.666666666666666,0.4861111111111111,11.666666666666666,6,81,23.01,0.94,Some IBI data discounted
1,0,11.75,0.4895833333333333,11.75,1,73,622.32,0.06,Invalid data
1,0,11.833333333333334,0.4930555555555556,11.833333333333334,4,57,845.81,0.06,Invalid data
1,0,11.916666666666666,0.4965277777777778,11.916666666666666,2,56,901.17,0.0,Invalid data
1,0,12.0,0.5,12.0,12,0,815.27,0.0,Invalid data
1,0,12.083333333333334,0.5034722222222222,12.083333333333334,3,0,920.32,0.0,Invalid data
1,0,12.166666666666666,0.5069444444444444,12.166666666666666,94,68,602.44,0.0,Invalid data
1,0,12.25,0.5104166666666666,12.25,152,85,96.73,0.19,Some IBI data discounted
1,0,12.333333333333334,0.5138888888888888,12.333333333333334,151,81,42.66,0.81,Some IBI data discounted
1,0,12.416666666666666,0.5173611111111112,12.416666666666666,2474,92,18.89,1.0,
1,0,12.5,0.5208333333333334,12.5,3875,102,14.66,1.0,
1,0,12.583333333333334,0.5243055555555556,12.583333333333334,3568,105,9.5,1.0,
1,0,12.666666666666666,0.5277777777777778,12.666666666666666,1372,100,17.6,1.0,Some IBI data discounted
1,0,12.75,0.53125,12.75,333,90,32.17,0.81,
1,0,12.833333333333334,0.5347222222222222,12.833333333333334,356,91,31.51,0.94,
1,0,12.916666666666666,0.5381944444444444,12.916666666666666,450,89,26.11,1.0,
1,0,13.0,0.5416666666666666,13.0,393,86,28.2,1.0,
1,0,13.083333333333334,0.5451388888888888,13.083333333333334,579,85,24.57,1.0,
1,0,13.166666666666666,0.5486111111111112,13.166666666666666,429,85,23.12,1.0,
1,0,13.25,0.5520833333333334,13.25,420,82,30.9,1.0,
1,0,13.333333333333334,0.5555555555555556,13.333333333333334,210,82,26.14,1.0,
1,0,13.416666666666666,0.5590277777777778,13.416666666666666,400,90,39.61,0.94,
1,0,13.5,0.5625,13.5,1077,91,27.02,0.94,
1,0,13.583333333333334,0.5659722222222222,13.583333333333334,3298,107,10.8,0.94,Some IBI data discounted
1,0,13.666666666666666,0.5694444444444444,13.666666666666666,3664,121,7.16,1.0,
1,0,13.75,0.5729166666666666,13.75,3693,139,7.22,1.0,
1,0,13.833333333333334,0.5763888888888888,13.833333333333334,231,113,42.26,0.63,Some IBI data discounted
1,0,13.916666666666666,0.5798611111111112,13.916666666666666,224,86,143.23,0.31,Some IBI data discounted
1,0,14.0,0.5833333333333334,14.0,5,75,36.29,0.94,
1,0,14.083333333333334,0.5868055555555556,14.083333333333334,0,77,25.24,1.0,
1,0,14.166666666666666,0.5902777777777778,14.166666666666666,68,79,29.37,0.7,
1,0,14.25,0.59375,14.25,182,85,30.16,0.88,Some IBI data discounted
1,0,14.333333333333334,0.5972222222222222,14.333333333333334,165,79,43.84,0.88,
1,0,14.416666666666666,0.6006944444444444,14.416666666666666,23,81,27.25,0.88,
1,0,14.5,0.6041666666666666,14.5,79,79,30.98,0.38,
1,0,14.583333333333334,0.6076388888888888,14.583333333333334,262,92,25.76,0.94,
1,0,14.666666666666666,0.6111111111111112,14.666666666666666,106,87,28.25,0.94,
1,0,14.75,0.6145833333333334,14.75,2,98,15.41,1.0,
1,0,14.833333333333334,0.6180555555555556,14.833333333333334,4,101,14.95,1.0,
1,0,14.916666666666666,0.6215277777777778,14.916666666666666,145,99,24.41,0.94,Some IBI data discounted
1,0,15.0,0.625,15.0,328,98,19.92,0.94,Some IBI data discounted
1,0,15.083333333333334,0.6284722222222222,15.083333333333334,1,93,11.95,1.0,
1,0,15.166666666666666,0.6319444444444444,15.166666666666666,3,96,12.53,1.0,
1,0,15.25,0.6354166666666666,15.25,0,96,11.14,1.0,
1,0,15.333333333333334,0.6388888888888888,15.333333333333334,3,98,14.47,0.88,Some IBI data discounted
1,0,15.416666666666666,0.6423611111111112,15.416666666666666,0,101,8.54,1.0,
1,0,15.5,0.6458333333333334,15.5,8,99,12.39,0.94,Some IBI data discounted
1,0,15.583333333333334,0.6493055555555556,15.583333333333334,6,97,14.75,0.94,Some IBI data discounted
1,0,15.666666666666666,0.6527777777777778,15.666666666666666,8,99,11.82,0.94,Some IBI data discounted
1,0,15.75,0.65625,15.75,17,94,13.56,1.0,
1,0,15.833333333333334,0.6597222222222222,15.833333333333334,6,94,18.4,0.94,
1,0,15.916666666666666,0.6631944444444444,15.916666666666666,0,92,15.69,1.0,
1,0,16.0,0.6666666666666666,16.0,4,94,22.51,0.81,
1,0,16.083333333333332,0.6701388888888888,16.083333333333332,49,102,12.16,1.0,
1,0,16.166666666666668,0.6736111111111112,16.166666666666668,285,110,29.33,0.88,Some IBI data discounted
1,0,16.25,0.6770833333333334,16.25,240,113,18.69,0.88,Some IBI data discounted
1,0,16.333333333333332,0.6805555555555556,16.333333333333332,115,113,12.4,1.0,
1,0,16.416666666666668,0.6840277777777778,16.416666666666668,281,102,21.6,0.56,Some IBI data discounted
1,0,16.5,0.6875,16.5,438,97,265.5,0.19,
1,0,16.583333333333332,0.6909722222222222,16.583333333333332,487,99,456.73,0.0,Invalid data
1,0,16.666666666666668,0.6944444444444444,16.666666666666668,123,101,19.51,0.94,Some IBI data discounted
1,0,16.75,0.6979166666666666,16.75,27,87,174.57,0.44,Some IBI data discounted
1,0,16.833333333333332,0.7013888888888888,16.833333333333332,0,86,19.96,0.88,
1,0,16.916666666666668,0.7048611111111112,16.916666666666668,0,89,17.53,1.0,
1,0,17.0,0.7083333333333334,17.0,4,93,20.58,1.0,
1,0,17.083333333333332,0.7118055555555556,17.083333333333332,0,88,396.99,0.25,Invalid data
1,0,17.166666666666668,0.7152777777777778,17.166666666666668,0,0,875.95,0.13,Invalid data
1,0,17.25,0.71875,17.25,22,52,835.43,0.0,Invalid data
1,0,17.333333333333332,0.7222222222222222,17.333333333333332,8,84,30.46,0.5,Some IBI data discounted
1,0,17.416666666666668,0.7256944444444444,17.416666666666668,8,88,24.21,1.0,
1,0,17.5,0.7291666666666666,17.5,5,91,26.85,1.0,
1,0,17.583333333333332,0.7326388888888888,17.583333333333332,7,91,22.32,1.0,
1,0,17.666666666666668,0.7361111111111112,17.666666666666668,185,96,27.0,0.94,Some IBI data discounted
