weekday,days,hours,abs_time_days,abs_time_hours,Activity,BPM,RMSSD,Quality,Comments
1,0,11.0,0.4583333333333333,11.0,38,0,276.75,0.94,
1,0,11.083333333333334,0.4618055555555556,11.083333333333334,31,102,638.12,0.13,Invalid data
1,0,11.166666666666666,0.4652777777777778,11.166666666666666,1,95,657.58,0.0,Invalid data
1,0,11.25,0.46875,11.25,14,75,735.29,0.0,Invalid data
1,0,11.333333333333334,0.4722222222222222,11.333333333333334,0,91,574.78,0.19,Invalid data
1,0,11.416666666666666,0.4756944444444444,11.416666666666666,0,103,622.69,0.19,Invalid data
1,0,11.5,0.4791666666666667,11.5,13,92,763.87,0.13,Invalid data
1,0,11.583333333333334,0.4826388888888889,11.583333333333334,24,0,803.79,0.13,Invalid data
1,0,11.666666666666666,0.4861111111111111,11.666666666666666,19,0,744.22,0.06,Invalid data
1,0,11.75,0.4895833333333333,11.75,336,61,743.62,0.06,Invalid data
1,0,11.833333333333334,0.4930555555555556,11.833333333333334,19,75,40.48,1.0,
1,0,11.916666666666666,0.4965277777777778,11.916666666666666,5,75,38.65,1.0,
1,0,12.0,0.5,12.0,800,90,28.95,0.88,Some IBI data discounted
1,0,12.083333333333334,0.5034722222222222,12.083333333333334,723,86,32.95,0.94,
1,0,12.166666666666666,0.5069444444444444,12.166666666666666,407,83,25.68,1.0,
1,0,12.25,0.5104166666666666,12.25,569,84,25.67,1.0,
1,0,12.333333333333334,0.5138888888888888,12.333333333333334,292,85,24.49,1.0,
1,0,12.416666666666666,0.5173611111111112,12.416666666666666,437,84,27.94,1.0,
1,0,12.5,0.5208333333333334,12.5,1286,87,26.7,1.0,
1,0,12.583333333333334,0.5243055555555556,12.583333333333334,2287,91,23.06,1.0,
1,0,12.666666666666666,0.5277777777777778,12.666666666666666,959,89,26.33,1.0,
1,0,12.75,0.53125,12.75,396,80,27.2,1.0,
1,0,12.833333333333334,0.5347222222222222,12.833333333333334,22,79,35.7,1.0,
1,0,12.916666666666666,0.5381944444444444,12.916666666666666,13,81,32.35,1.0,
1,0,13.0,0.5416666666666666,13.0,9,82,30.24,1.0,
1,0,13.083333333333334,0.5451388888888888,13.083333333333334,34,82,30.06,1.0,
1,0,13.166666666666666,0.5486111111111112,13.166666666666666,8,78,34.1,1.0,
1,0,13.25,0.5520833333333334,13.25,1292,91,22.65,1.0,
1,0,13.333333333333334,0.5555555555555556,13.333333333333334,1935,97,18.07,0.88,Some IBI data discounted
1,0,13.416666666666666,0.5590277777777778,13.416666666666666,433,87,60.95,0.81,Some IBI data discounted
1,0,13.5,0.5625,13.5,76,82,30.72,1.0,
1,0,13.583333333333334,0.5659722222222222,13.583333333333334,241,86,28.22,1.0,
1,0,13.666666666666666,0.5694444444444444,13.666666666666666,228,86,29.55,1.0,
1,0,13.75,0.5729166666666666,13.75,985,97,21.87,1.0,
1,0,13.833333333333334,0.5763888888888888,13.833333333333334,1005,99,16.02,1.0,
1,0,13.916666666666666,0.5798611111111112,13.916666666666666,511,97,17.63,1.0,
1,0,14.0,0.5833333333333334,14.0,53,89,24.2,1.0,
1,0,14.083333333333334,0.5868055555555556,14.083333333333334,635,96,18.68,1.0,
1,0,14.166666666666666,0.5902777777777778,14.166666666666666,263,89,23.63,1.0,
1,0,14.25,0.59375,14.25,703,93,22.05,1.0,
1,0,14.333333333333334,0.5972222222222222,14.333333333333334,203,88,22.97,1.0,
1,0,14.416666666666666,0.6006944444444444,14.416666666666666,137,87,23.78,1.0,
1,0,14.5,0.6041666666666666,14.5,463,90,24.48,1.0,
1,0,14.583333333333334,0.6076388888888888,14.583333333333334,388,86,26.28,1.0,
1,0,14.666666666666666,0.6111111111111112,14.666666666666666,272,85,31.09,0.94,
1,0,14.75,0.6145833333333334,14.75,1058,92,22.25,1.0,
1,0,14.833333333333334,0.6180555555555556,14.833333333333334,54,78,45.22,0.88,Some IBI data discounted
1,0,14.916666666666666,0.6215277777777778,14.916666666666666,595,84,22.9,1.0,
1,0,15.0,0.625,15.0,504,84,35.07,1.0,
1,0,15.083333333333334,0.6284722222222222,15.083333333333334,13,79,32.5,1.0,
1,0,15.166666666666666,0.6319444444444444,15.166666666666666,287,83,24.85,0.94,Some IBI data discounted
1,0,15.25,0.6354166666666666,15.25,545,86,28.04,0.88,Some IBI data discounted
1,0,15.333333333333334,0.6388888888888888,15.333333333333334,579,90,25.84,0.94,Some IBI data discounted
1,0,15.416666666666666,0.6423611111111112,15.416666666666666,320,81,31.72,1.0,
1,0,15.5,0.6458333333333334,15.5,156,78,32.63,1.0,
1,0,15.583333333333334,0.6493055555555556,15.583333333333334,23,79,34.92,1.0,
1,0,15.666666666666666,0.6527777777777778,15.666666666666666,39,78,38.31,1.0,
1,0,15.75,0.65625,15.75,191,80,39.08,1.0,
1,0,15.833333333333334,0.6597222222222222,15.833333333333334,22,73,39.82,0.94,
1,0,15.916666666666666,0.6631944444444444,15.916666666666666,212,74,41.07,1.0,
1,0,16.0,0.6666666666666666,16.0,586,79,31.97,0.94,
1,0,16.083333333333332,0.6701388888888888,16.083333333333332,746,81,26.94,1.0,
1,0,16.166666666666668,0.6736111111111112,16.166666666666668,1006,81,35.51,0.94,Some IBI data discounted
1,0,16.25,0.6770833333333334,16.25,409,80,55.43,0.94,
1,0,16.333333333333332,0.6805555555555556,16.333333333333332,24,71,38.88,1.0,
1,0,16.416666666666668,0.6840277777777778,16.416666666666668,27,74,34.32,1.0,
1,0,16.5,0.6875,16.5,19,76,33.43,1.0,
1,0,16.583333333333332,0.6909722222222222,16.583333333333332,494,92,19.0,1.0,
1,0,16.666666666666668,0.6944444444444444,16.666666666666668,454,80,26.71,1.0,
1,0,16.75,0.6979166666666666,16.75,44,79,27.0,1.0,
1,0,16.833333333333332,0.7013888888888888,16.833333333333332,217,87,28.41,1.0,
1,0,16.916666666666668,0.7048611111111112,16.916666666666668,385,83,32.72,1.0,
1,0,17.0,0.7083333333333334,17.0,5,74,38.9,1.0,
1,0,17.083333333333332,0.7118055555555556,17.083333333333332,41,76,41.26,0.94,
1,0,17.166666666666668,0.7152777777777778,17.166666666666668,0,69,72.79,0.94,
