weekday,days,hours,abs_time_days,abs_time_hours,Activity,BPM,RMSSD,Quality,Comments
2,0,15.0,0.625,15.0,28,0,201.28,0.88,Some IBI data discounted
2,0,15.083333333333334,0.6284722222222222,15.083333333333334,0,0,354.79,0.75,Invalid data
2,0,15.166666666666666,0.6319444444444444,15.166666666666666,0,0,0.0,1.0,Invalid data
2,0,15.25,0.6354166666666666,15.25,0,0,165.98,0.94,Some IBI data discounted
2,0,15.333333333333334,0.6388888888888888,15.333333333333334,0,0,0.0,0.94,Invalid data
2,0,15.416666666666666,0.6423611111111112,15.416666666666666,0,0,0.0,0.94,Invalid data
2,0,15.5,0.6458333333333334,15.5,52,0,453.78,0.06,Invalid data
2,0,15.583333333333334,0.6493055555555556,15.583333333333334,12,0,525.34,0.13,Invalid data
2,0,15.666666666666666,0.6527777777777778,15.666666666666666,1,0,545.57,0.06,Invalid data
2,0,15.75,0.65625,15.75,0,0,762.9,0.0,Invalid data
2,0,15.833333333333334,0.6597222222222222,15.833333333333334,4,0,855.07,0.06,Invalid data
2,0,15.916666666666666,0.6631944444444444,15.916666666666666,0,0,959.09,0.06,Invalid data
2,0,16.0,0.6666666666666666,16.0,249,75,639.29,0.06,Invalid data
2,0,16.083333333333332,0.6701388888888888,16.083333333333332,14,83,43.95,0.81,Some IBI data discounted
2,0,16.166666666666668,0.6736111111111112,16.166666666666668,920,97,42.95,0.88,Some IBI data discounted
2,0,16.25,0.6770833333333334,16.25,533,100,64.55,0.44,Some IBI data discounted
2,0,16.333333333333332,0.6805555555555556,16.333333333333332,362,101,274.42,0.44,
2,0,16.416666666666668,0.6840277777777778,16.416666666666668,196,96,214.62,0.5,Some IBI data discounted
2,0,16.5,0.6875,16.5,263,95,130.59,0.5,Some IBI data discounted
2,0,16.583333333333332,0.6909722222222222,16.583333333333332,288,84,130.51,0.63,Some IBI data discounted
2,0,16.666666666666668,0.6944444444444444,16.666666666666668,142,83,98.28,0.81,Some IBI data discounted
2,0,16.75,0.6979166666666666,16.75,87,80,102.52,0.81,Some IBI data discounted
2,0,16.833333333333332,0.7013888888888888,16.833333333333332,90,84,72.42,0.81,Some IBI data discounted
2,0,16.916666666666668,0.7048611111111112,16.916666666666668,110,82,115.22,0.75,Some IBI data discounted
2,0,17.0,0.7083333333333334,17.0,142,85,186.03,0.56,Some IBI data discounted
2,0,17.083333333333332,0.7118055555555556,17.083333333333332,853,94,135.93,0.44,Some IBI data discounted
2,0,17.166666666666668,0.7152777777777778,17.166666666666668,87,85,83.36,0.44,Some IBI data discounted
2,0,17.25,0.71875,17.25,134,80,128.85,0.81,
2,0,17.333333333333332,0.7222222222222222,17.333333333333332,158,83,198.17,0.31,Some IBI data discounted
2,0,17.416666666666668,0.7256944444444444,17.416666666666668,89,81,145.68,0.69,Some IBI data discounted
2,0,17.5,0.7291666666666666,17.5,253,87,274.46,0.31,
2,0,17.583333333333332,0.7326388888888888,17.583333333333332,323,90,345.97,0.5,Invalid data
2,0,17.666666666666668,0.7361111111111112,17.666666666666668,139,87,221.16,0.13,
2,0,17.75,0.7395833333333334,17.75,136,84,136.97,0.75,Some IBI data discounted
2,0,17.833333333333332,0.7430555555555556,17.833333333333332,171,82,326.18,0.31,Invalid data
2,0,17.916666666666668,0.7465277777777778,17.916666666666668,230,86,217.89,0.69,Some IBI data discounted
2,0,18.0,0.75,18.0,111,86,80.51,0.88,Some IBI data discounted
2,0,18.08333333333333,0.7534722222222222,18.08333333333333,119,85,95.55,0.69,Some IBI data discounted
2,0,18.166666666666668,0.7569444444444444,18.166666666666668,496,91,233.12,0.31,Some IBI data discounted
2,0,18.25,0.7604166666666666,18.25,2393,100,132.46,0.63,Some IBI data discounted
2,0,18.33333333333333,0.7638888888888888,18.33333333333333,167,83,95.1,0.81,Some IBI data discounted
2,0,18.416666666666668,0.7673611111111112,18.416666666666668,175,79,191.31,0.69,Some IBI data discounted
2,0,18.5,0.7708333333333334,18.5,70,76,67.85,0.81,
