weekday,days,hours,abs_time_days,abs_time_hours,Activity,BPM,RMSSD,Quality,Comments
1,0,8.0,0.3333333333333333,8.0,85,0,797.09,0.06,Invalid data
1,0,8.083333333333334,0.3368055555555556,8.083333333333334,61,0,731.43,0.06,Invalid data
1,0,8.166666666666666,0.3402777777777778,8.166666666666666,8,0,776.76,0.06,Invalid data
1,0,8.25,0.34375,8.25,44,0,861.41,0.06,Invalid data
1,0,8.333333333333334,0.3472222222222222,8.333333333333334,15,0,0.0,1.0,Invalid data
1,0,8.416666666666666,0.3506944444444444,8.416666666666666,0,0,0.0,1.0,Invalid data
1,0,8.5,0.3541666666666667,8.5,89,0,464.57,0.75,Invalid data
1,0,8.583333333333334,0.3576388888888889,8.583333333333334,0,0,918.15,0.0,Invalid data
1,0,8.666666666666666,0.3611111111111111,8.666666666666666,0,0,330.42,0.19,Invalid data
1,0,8.75,0.3645833333333333,8.75,0,0,396.56,0.31,Invalid data
1,0,8.833333333333334,0.3680555555555556,8.833333333333334,0,30,673.31,0.0,Invalid data
1,0,8.916666666666666,0.3715277777777778,8.916666666666666,0,0,741.77,0.0,Invalid data
1,0,9.0,0.375,9.0,39,0,359.82,0.06,Invalid data
1,0,9.083333333333334,0.3784722222222222,9.083333333333334,0,0,403.44,0.88,Invalid data
1,0,9.166666666666666,0.3819444444444444,9.166666666666666,0,0,450.5,0.06,Invalid data
1,0,9.25,0.3854166666666667,9.25,0,0,288.2,0.44,
1,0,9.333333333333334,0.3888888888888889,9.333333333333334,48,0,585.81,0.13,Invalid data
1,0,9.416666666666666,0.3923611111111111,9.416666666666666,204,65,254.59,0.13,
1,0,9.5,0.3958333333333333,9.5,13,60,87.19,0.93,
1,0,9.583333333333334,0.3993055555555556,9.583333333333334,25,62,96.81,0.81,
1,0,9.666666666666666,0.4027777777777778,9.666666666666666,1064,75,45.12,1.0,
1,0,9.75,0.40625,9.75,1999,80,49.89,1.0,
1,0,9.833333333333334,0.4097222222222222,9.833333333333334,1315,78,48.72,1.0,
1,0,9.916666666666666,0.4131944444444444,9.916666666666666,583,75,62.38,0.94,
1,0,10.0,0.4166666666666667,10.0,883,76,82.14,0.94,
1,0,10.083333333333334,0.4201388888888889,10.083333333333334,145,68,67.0,0.81,
1,0,10.166666666666666,0.4236111111111111,10.166666666666666,190,71,66.88,0.94,
