weekday,days,hours,abs_time_days,abs_time_hours,Activity,BPM,RMSSD,Quality,Comments
2,0,9.0,0.375,9.0,20,0,0.0,1.0,Invalid data
2,0,9.083333333333334,0.3784722222222222,9.083333333333334,0,0,0.0,1.0,Invalid data
2,0,9.166666666666666,0.3819444444444444,9.166666666666666,0,0,0.0,1.0,Invalid data
2,0,9.25,0.3854166666666667,9.25,0,0,69.63,0.94,Some IBI data discounted
2,0,9.333333333333334,0.3888888888888889,9.333333333333334,0,0,0.0,1.0,Invalid data
2,0,9.416666666666666,0.3923611111111111,9.416666666666666,0,0,0.0,1.0,Invalid data
2,0,9.5,0.3958333333333333,9.5,0,0,192.41,0.06,Some IBI data discounted
2,0,9.583333333333334,0.3993055555555556,9.583333333333334,0,0,101.03,0.94,Some IBI data discounted
2,0,9.666666666666666,0.4027777777777778,9.666666666666666,0,0,0.0,0.94,Invalid data
2,0,9.75,0.40625,9.75,0,0,75.42,0.94,Some IBI data discounted
2,0,9.833333333333334,0.4097222222222222,9.833333333333334,0,0,0.0,1.0,Invalid data
2,0,9.916666666666666,0.4131944444444444,9.916666666666666,0,0,0.0,1.0,Invalid data
2,0,10.0,0.4166666666666667,10.0,43,0,794.73,0.06,Invalid data
2,0,10.083333333333334,0.4201388888888889,10.083333333333334,40,0,735.71,0.0,Invalid data
2,0,10.166666666666666,0.4236111111111111,10.166666666666666,0,0,779.88,0.06,Invalid data
2,0,10.25,0.4270833333333333,10.25,0,0,941.4,0.06,Invalid data
2,0,10.333333333333334,0.4305555555555556,10.333333333333334,0,68,934.42,0.06,Invalid data
2,0,10.416666666666666,0.4340277777777778,10.416666666666666,50,0,754.09,0.06,Invalid data
2,0,10.5,0.4375,10.5,0,45,769.03,0.19,Invalid data
2,0,10.583333333333334,0.4409722222222222,10.583333333333334,162,29,652.51,0.38,Invalid data
2,0,10.666666666666666,0.4444444444444444,10.666666666666666,99,61,541.37,0.0,Invalid data
2,0,10.75,0.4479166666666667,10.75,49,62,36.57,1.0,
2,0,10.833333333333334,0.4513888888888889,10.833333333333334,25,58,40.92,1.0,
2,0,10.916666666666666,0.4548611111111111,10.916666666666666,2176,69,33.69,0.94,
2,0,11.0,0.4583333333333333,11.0,279,68,37.88,1.0,
2,0,11.083333333333334,0.4618055555555556,11.083333333333334,1106,71,27.85,0.94,Some IBI data discounted
2,0,11.166666666666666,0.4652777777777778,11.166666666666666,1277,69,51.77,0.94,Some IBI data discounted
2,0,11.25,0.46875,11.25,1215,76,28.63,1.0,
2,0,11.333333333333334,0.4722222222222222,11.333333333333334,1183,101,14.61,0.88,Some IBI data discounted
2,0,11.416666666666666,0.4756944444444444,11.416666666666666,968,84,25.8,1.0,
2,0,11.5,0.4791666666666667,11.5,448,63,43.09,0.94,
2,0,11.583333333333334,0.4826388888888889,11.583333333333334,2,58,46.52,0.88,
2,0,11.666666666666666,0.4861111111111111,11.666666666666666,1,56,53.69,1.0,
2,0,11.75,0.4895833333333333,11.75,706,64,48.09,0.75,
2,0,11.833333333333334,0.4930555555555556,11.833333333333334,890,71,33.33,1.0,
2,0,11.916666666666666,0.4965277777777778,11.916666666666666,1213,65,31.92,1.0,
2,0,12.0,0.5,12.0,3060,73,38.95,0.9,Some IBI data discounted
2,0,12.083333333333334,0.5034722222222222,12.083333333333334,2149,61,37.53,1.0,
2,0,12.166666666666666,0.5069444444444444,12.166666666666666,31,55,96.78,0.81,Some IBI data discounted
2,0,12.25,0.5104166666666666,12.25,12,54,62.5,0.88,
2,0,12.333333333333334,0.5138888888888888,12.333333333333334,30,52,101.93,0.88,Some IBI data discounted
2,0,12.416666666666666,0.5173611111111112,12.416666666666666,30,54,107.45,0.75,Some IBI data discounted
2,0,12.5,0.5208333333333334,12.5,27,52,139.02,0.88,Some IBI data discounted
2,0,12.583333333333334,0.5243055555555556,12.583333333333334,21,53,62.67,0.94,
2,0,12.666666666666666,0.5277777777777778,12.666666666666666,10,51,72.11,0.88,
2,0,12.75,0.53125,12.75,7,56,54.89,1.0,
2,0,12.833333333333334,0.5347222222222222,12.833333333333334,11,61,43.16,1.0,
2,0,12.916666666666666,0.5381944444444444,12.916666666666666,15,60,42.15,1.0,
2,0,13.0,0.5416666666666666,13.0,14,58,72.6,0.94,Some IBI data discounted
2,0,13.083333333333334,0.5451388888888888,13.083333333333334,3014,84,75.24,0.88,Some IBI data discounted
2,0,13.166666666666666,0.5486111111111112,13.166666666666666,1384,76,91.13,0.88,Some IBI data discounted
2,0,13.25,0.5520833333333334,13.25,3,57,27.6,1.0,
2,0,13.333333333333334,0.5555555555555556,13.333333333333334,429,64,122.48,0.09,Some IBI data discounted
2,0,13.416666666666666,0.5590277777777778,13.416666666666666,316,59,88.46,0.31,Some IBI data discounted
2,0,13.5,0.5625,13.5,928,75,332.24,0.13,Invalid data
2,0,13.583333333333334,0.5659722222222222,13.583333333333334,1860,77,469.25,0.06,Invalid data
2,0,13.666666666666666,0.5694444444444444,13.666666666666666,1231,100,380.25,0.13,Invalid data
