weekday,days,hours,abs_time_days,abs_time_hours,Activity,BPM,RMSSD,Quality,Comments
2,0,8.0,0.3333333333333333,8.0,103,40,846.11,0.06,Invalid data
2,0,8.083333333333334,0.3368055555555556,8.083333333333334,0,0,465.46,0.25,Invalid data
2,0,8.166666666666666,0.3402777777777778,8.166666666666666,40,0,525.45,0.19,Invalid data
2,0,8.25,0.34375,8.25,0,0,772.68,0.13,Invalid data
2,0,8.333333333333334,0.3472222222222222,8.333333333333334,11,36,967.76,0.06,Invalid data
2,0,8.416666666666666,0.3506944444444444,8.416666666666666,0,57,803.36,0.13,Invalid data
2,0,8.5,0.3541666666666667,8.5,0,0,798.29,0.06,Invalid data
2,0,8.583333333333334,0.3576388888888889,8.583333333333334,0,92,705.79,0.13,Invalid data
2,0,8.666666666666666,0.3611111111111111,8.666666666666666,0,0,727.25,0.19,Invalid data
2,0,8.75,0.3645833333333333,8.75,0,122,544.28,0.25,Invalid data
2,0,8.833333333333334,0.3680555555555556,8.833333333333334,0,85,681.39,0.13,Invalid data
2,0,8.916666666666666,0.3715277777777778,8.916666666666666,0,35,859.31,0.0,Invalid data
2,0,9.0,0.375,9.0,0,41,987.28,0.06,Invalid data
2,0,9.083333333333334,0.3784722222222222,9.083333333333334,0,0,860.5,0.13,Invalid data
2,0,9.166666666666666,0.3819444444444444,9.166666666666666,0,100,760.51,0.06,Invalid data
2,0,9.25,0.3854166666666667,9.25,197,0,810.07,0.0,Invalid data
2,0,9.333333333333334,0.3888888888888889,9.333333333333334,366,63,425.1,0.19,Invalid data
2,0,9.416666666666666,0.3923611111111111,9.416666666666666,1,66,16.05,1.0,
2,0,9.5,0.3958333333333333,9.5,176,76,31.89,0.94,Some IBI data discounted
2,0,9.583333333333334,0.3993055555555556,9.583333333333334,1414,98,67.07,0.69,Some IBI data discounted
2,0,9.666666666666666,0.4027777777777778,9.666666666666666,67,68,13.93,0.94,Some IBI data discounted
2,0,9.75,0.40625,9.75,137,66,11.8,1.0,
2,0,9.833333333333334,0.4097222222222222,9.833333333333334,206,69,14.29,0.94,Some IBI data discounted
