weekday,days,hours,abs_time_days,abs_time_hours,Activity,BPM,RMSSD,Quality,Comments
2,0,9.0,0.375,9.0,19,0,0.0,1.0,Invalid data
2,0,9.083333333333334,0.3784722222222222,9.083333333333334,0,0,0.0,1.0,Invalid data
2,0,9.166666666666666,0.3819444444444444,9.166666666666666,0,0,0.0,1.0,Invalid data
2,0,9.25,0.3854166666666667,9.25,0,0,119.58,0.94,Some IBI data discounted
2,0,9.333333333333334,0.3888888888888889,9.333333333333334,0,0,0.0,1.0,Invalid data
2,0,9.416666666666666,0.3923611111111111,9.416666666666666,0,0,0.0,1.0,Invalid data
2,0,9.5,0.3958333333333333,9.5,63,0,390.78,0.13,Invalid data
2,0,9.583333333333334,0.3993055555555556,9.583333333333334,16,105,887.29,0.0,Invalid data
2,0,9.666666666666666,0.4027777777777778,9.666666666666666,0,0,975.35,0.0,Invalid data
2,0,9.75,0.40625,9.75,290,87,606.54,0.0,Invalid data
2,0,9.833333333333334,0.4097222222222222,9.833333333333334,19,87,46.14,0.88,Some IBI data discounted
2,0,9.916666666666666,0.4131944444444444,9.916666666666666,73,91,83.75,0.63,Some IBI data discounted
2,0,10.0,0.4166666666666667,10.0,1407,124,294.92,0.19,
2,0,10.083333333333334,0.4201388888888889,10.083333333333334,1144,118,85.35,0.56,Some IBI data discounted
2,0,10.166666666666666,0.4236111111111111,10.166666666666666,435,99,100.8,0.88,Some IBI data discounted
2,0,10.25,0.4270833333333333,10.25,259,98,244.51,0.25,Some IBI data discounted
2,0,10.333333333333334,0.4305555555555556,10.333333333333334,131,89,193.61,0.38,Some IBI data discounted
2,0,10.416666666666666,0.4340277777777778,10.416666666666666,838,102,118.66,0.75,Some IBI data discounted
2,0,10.5,0.4375,10.5,263,90,230.49,0.06,Some IBI data discounted
2,0,10.583333333333334,0.4409722222222222,10.583333333333334,188,91,407.87,0.25,Invalid data
2,0,10.666666666666666,0.4444444444444444,10.666666666666666,104,86,233.76,0.31,
2,0,10.75,0.4479166666666667,10.75,90,90,244.91,0.19,
2,0,10.833333333333334,0.4513888888888889,10.833333333333334,25,86,221.03,0.44,
2,0,10.916666666666666,0.4548611111111111,10.916666666666666,70,85,241.77,0.13,
2,0,11.0,0.4583333333333333,11.0,1,92,23.1,1.0,
2,0,11.083333333333334,0.4618055555555556,11.083333333333334,35,87,202.96,0.19,Some IBI data discounted
2,0,11.166666666666666,0.4652777777777778,11.166666666666666,1,78,100.63,0.81,
2,0,11.25,0.46875,11.25,95,95,275.85,0.44,
