weekday,days,hours,abs_time_days,abs_time_hours,Activity,BPM,RMSSD,Quality,Comments
1,0,13.0,0.5416666666666666,13.0,52,0,447.69,0.06,Invalid data
1,0,13.083333333333334,0.5451388888888888,13.083333333333334,0,0,0.0,1.0,Invalid data
1,0,13.166666666666666,0.5486111111111112,13.166666666666666,0,0,0.0,1.0,Invalid data
1,0,13.25,0.5520833333333334,13.25,0,0,0.0,1.0,Invalid data
1,0,13.333333333333334,0.5555555555555556,13.333333333333334,0,0,0.0,1.0,Invalid data
1,0,13.416666666666666,0.5590277777777778,13.416666666666666,189,0,434.58,0.31,Invalid data
1,0,13.5,0.5625,13.5,0,0,0.0,0.94,Invalid data
1,0,13.583333333333334,0.5659722222222222,13.583333333333334,0,0,0.0,0.94,Invalid data
1,0,13.666666666666666,0.5694444444444444,13.666666666666666,0,0,124.48,0.88,Some IBI data discounted
1,0,13.75,0.5729166666666666,13.75,0,0,0.0,0.94,Invalid data
1,0,13.833333333333334,0.5763888888888888,13.833333333333334,42,0,474.23,0.25,Invalid data
1,0,13.916666666666666,0.5798611111111112,13.916666666666666,7,0,865.81,0.13,Invalid data
1,0,14.0,0.5833333333333334,14.0,22,32,945.51,0.06,Invalid data
1,0,14.083333333333334,0.5868055555555556,14.083333333333334,0,0,820.91,0.0,Invalid data
1,0,14.166666666666666,0.5902777777777778,14.166666666666666,354,72,791.59,0.0,Invalid data
1,0,14.25,0.59375,14.25,10,84,84.63,0.88,Some IBI data discounted
1,0,14.333333333333334,0.5972222222222222,14.333333333333334,17,79,29.66,1.0,
1,0,14.416666666666666,0.6006944444444444,14.416666666666666,2777,100,80.11,0.88,Some IBI data discounted
1,0,14.5,0.6041666666666666,14.5,2055,101,20.06,1.0,Some IBI data discounted
1,0,14.583333333333334,0.6076388888888888,14.583333333333334,1871,99,20.55,1.0,
1,0,14.666666666666666,0.6111111111111112,14.666666666666666,2389,98,30.4,0.94,
1,0,14.75,0.6145833333333334,14.75,1819,98,80.27,0.88,Some IBI data discounted
1,0,14.833333333333334,0.6180555555555556,14.833333333333334,1,92,19.08,0.88,Some IBI data discounted
1,0,14.916666666666666,0.6215277777777778,14.916666666666666,0,95,13.41,1.0,
1,0,15.0,0.625,15.0,3,85,33.38,0.69,
1,0,15.083333333333334,0.6284722222222222,15.083333333333334,10,79,33.87,1.0,
1,0,15.166666666666666,0.6319444444444444,15.166666666666666,23,84,36.28,0.94,
1,0,15.25,0.6354166666666666,15.25,13,83,28.37,0.94,
1,0,15.333333333333334,0.6388888888888888,15.333333333333334,38,81,47.25,0.94,Some IBI data discounted
1,0,15.416666666666666,0.6423611111111112,15.416666666666666,257,86,29.82,0.93,
1,0,15.5,0.6458333333333334,15.5,1374,101,25.32,0.88,
1,0,15.583333333333334,0.6493055555555556,15.583333333333334,154,92,28.08,0.94,
1,0,15.666666666666666,0.6527777777777778,15.666666666666666,686,94,28.97,0.81,Some IBI data discounted
1,0,15.75,0.65625,15.75,503,93,26.99,0.94,
1,0,15.833333333333334,0.6597222222222222,15.833333333333334,361,97,19.56,0.94,
